Username,Text Tweet,Sentiment
telucareer,"[ INTERNSHIP ] Sasana Digital  Positions : Content Creative Team : - Graphic Designer - Social Media Specialist  IT Team : - Full Stack Developer - Front End Developer  Apply to : jobs@sasanadigital.com Subject : Job-SSD-(code) (Enclose CV, Transcript, Portofolio)  https://t.co/UuQuGqlC2X",0
telucareer,https://t.co/X7GYXImBKn,-1
telucareer,#lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung #lowongankerjajakarta #telucae #telkomuniversity #applycdctelu  https://t.co/BjmmSPMpQ8,-1
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️  🔸 PT Bali Casa 🔸 PT Difini Teknologi 🔸 Tebengan Indonesia 🔸 eBdesk Teknologi 🔸 PT Mega Giga Solusindo 🔸 PT Mitra Pajakku  Apply :  https://t.co/Vnh8Xkb8rR  #jobvacancy #lowonganterbaru #loker  https://t.co/zqOLQO2oxd,0
telucareer,#telkomuniversity #creatingthefuture #TelUtizen #telkom #telkomsel #endowment #telugiving #worldclassuniversity #teluterbaik #seminarbisnis #ACupForEndowment #telkomuniversity #LinkAja #AlumniSharing #AlumniCaring #SharingIsCaring #DigitalMoney,-1
telucareer,https://t.co/upWkmXqWxn ⁣ *FREE E-CERTIFICATE*  Jangan sampai ketinggalan ya TelUtizen! 😃 .⁣⁣ .⁣⁣ Ikuti terus info selengkapnya melalui akun sosial media⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ @telkomuniversity @alumniendowment_univtelkom @tel_u_career @telu.coffee,0
telucareer,"pastinya bakal menarik banget nih! ⁣Kira-kira gimana ya pengalaman alumni yang berkarir di bidang teknologi digital di zaman yang semakin modern ini?  Yuk kita simak dan catat tanggal acaranya:⁣ 📅 Kamis, 10 Juni 2021⁣ 🕛 13.00 - 15.00 WIB⁣ ⁣ Link registrasi :",0
telucareer,"dompet digital kan pastinya? 😁  Direktorat Pengembangan Karir Alumni dan Endowment kembali mengadakan sharing Alumni Chapter Industry yaitu bersama alumni yang berada di perusahaan salah satu layanan uang elektronik  yaitu LinkAja dengan tema “Berkarir di era 2021"" pastinya",1
telucareer,"[Alumni Sharing Chapter Industry with LinkAja]  Di era modern seperti sekarang ini, hampir semua aktivitas kita merambah ke dunia digital, salah satunya sebagai alat transaksi, nah #TelUtizen pasti udah banyak yang tahu bahkan sudah mulai menggunakan dompet digital  https://t.co/uHhyStN31l",0
telucareer,#give #teluterbaik,-1
telucareer,@alumniendowment_univtelkom @tel_u_career @telu.coffee . #telkomuniversity #creatingthefuture #TelUtizen #telkom #telkomsel #endowment #sinergibangunnegri #telugiving #worldclassuniversity #teluterbaik #ACupForEndowment #telkomuniversity #sinergibangunnegri #telugiving,-1
telucareer,"sekaligus Former CFO Telkomsel Dr. Leonardus Wahyu WM., CMA., CPA.  yang dilaksanakan pada: hari: Jumat, 4 Juni 2021 waktu: 09.00 - 10.30 Yuk #TelUtizen jangan lupa bergabung! . . . Ikuti terus info selengkapnya melalui akun sosial media @telkomuniversity",0
telucareer,"Direktorat Pengembangan Karir, Alumni dan Endowment bekerjasama dengan Prodi S1 Teknik Komputer Fakultas Teknik Elektro dalam Program Stadium General tentang: ""Penggunaan Artificial Intelligence pada Finance System"" bersama Narasumber seorang Profesional Finance Management  https://t.co/cgaSkwl8Ei",0
telucareer,Memperingati Hari Lahir Pancasila. Sebuah ideologi mampu menyatukan keanekaragaman bangsa menjadi satu dan kuat dalam Kesatuan Indonesia.  #HariPancasila #HariNasional #1Juni #TeluCae #TelkomUniversity  https://t.co/c8SnozhwPb,0
telucareer,#worldclassuniversity #teluterbaik #telucareer #telucae,-1
telucareer,Facebook: Tel-U Career Instagram: @tel_u_career Website:  https://t.co/Vnh8Xkb8rR  #careerpreparationclass #kelasonline #kelaskarir #seminargratis #seminarkarir #seminaronline #webinargratis #telkomuniversity #creatingthefuture #TelUtizen #endowment #sinergibangunnegri #telugivin,0
telucareer,", silahkan kontak kak Admin di nomor 0821-1836-2845. Ditunggu kehadirannya ya guys!  Regards, Tel-U CAE  Untuk info lebih lanjut hubungi: 022 7564108 ext. 2222 Email: cdc@telkomuniversity.ac.id  Follow dan kunjungi media sosial Tel-U Career lainnya! Twitter: @TelUCareer",0
telucareer,"tepat waktu ya, dan kegiatan ini gratis. Selain dapet ilmu, kamu bakal dapet TAK, dan juga e-Certificate loh!  *E-Certificate akan diberikan kepada peserta yang mengikuti seminar hingga selesai (minimal mengikuti kegiatan seminar selama 60 menit)*  Jika ada yang ingin ditanyaka",0
telucareer,"diselenggarakan pada:  Tanggal    : Kamis, 03-06-2021 Tempat     : Zoom Meeting Waktu       : 13:00 - 15:00 WIB Registrasi  :  https://t.co/JgjMTbH0hH  *Lakukan registrasi untuk mendapatkan id zoom*  Yuk ajak teman - teman kamu yang lain. Bagi yang sudah mendaftar mohon hadir",0
telucareer,"[Critical and Design Thinking for Problem Solving in The Workplace] Halo, #TelUTizen Direktorat Karir, Alumni dan Endowment (CAE) Telkom University akan mengadakan Career Preparation Class #7 *""Critical and Design Thinking for Problem Solving in The Workplace"" yang akan  https://t.co/NLrpAR6NF2",0
telucareer,#jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung #lowongankerjajakarta #telucae #telkomuniversity #lokernetworkengineer #lokerengineer,-1
telucareer,or F5 or Hewlett Package is a plus - Able to work individual or team - Have ability to write code using phyton is a plus - Able to wok under pressure  Please send your update resume/CV to :  https://t.co/e4SmtKULT1 Application Deadline : 2nd June 2021  #jobvacancy,0
telucareer,"[FULL TIME] PT NTT Ltd  Position : Network Engineer  Qualification : - Minimum GPA 3.5 (4 scaled) from Reputable University - Having understanding in routing and switching - Familiar with Cisco devices (series 7600, ASR 900, A9K) - Ever worked with Juniper devices,  https://t.co/ynnjnULypy",0
telucareer,Facebook: Tel-U Career Instagram: @tel_u_career Website:  https://t.co/Vnh8Xkb8rR  #seminargratis #seminarkarir #seminaronline #telkomuniversity #creatingthefuture #TelUtizen #telkom #endowment #sinergibangunnegri #telugiving #worldclassuniversity #teluterbaik #telucareer #telucae,0
telucareer,"silakan kontak +6282118362845 (Admin). Ditunggu pendaftarannya ya gaess..  Regards, Tel-U CAE  Untuk info lebih lanjut hubungi: 022 7564108 ext. 2222 Email: cdc@telkomuniversity.ac.id  Follow dan kunjungi media sosial Tel-U Career lainnya! Twitter: @TelUCareer Facebook:",0
telucareer,karir di masa depan. Psikotes ini dilaksanakan sebulan 2x setiap hari Selasa.  Segera daftarkan diri kalian di  https://t.co/yY4Rx4F8KR  Setelah mendaftar kalian akan dihubungi oleh admin kami perihal jadwal dan teknis pelaksanaan psikotes. Jika ada yang ingin ditanyakan silakan,0
telucareer,"[Layanan Tes Online Pengembangan Karir]  Halo, #TelUTizen !  Direktorat Karir, Alumni, dan Endowment (CAE) Telkom University membuka Layanan Tes Online Pengembangan Karir bagi Mahasiswa &amp; Alumni Telkom University dengan tujuan mengenal potensi diri untuk menentukan arah karir di  https://t.co/KyOGKSHA9N",0
telucareer,#lowonganmagang #internship #jobfair #lowongankerjabandung #telucae #telkomuniversity,-1
telucareer,[FULL TIME] Fakultas Industri Kreatif - Telkom University  Posisi : Programmer  Apply : studiolab@telkomuniversity.ac.id Deadline : 7 Juni 2021  Cp : 081322502483 @sci_telkomuniv  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker  https://t.co/X9IQN0Lxx6,0
telucareer,https://t.co/8C9fvlTvV2,-1
telucareer,#lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung #telucae #telkomuniversity,-1
telucareer,[FULL TIME] IDEABAKERS  Positions : - Marketing Associate - Creative Account Manager - Image Content Creator  Submit your CV to : hello@ideabakers.id Subject : recruitment_position applied Closing date: 12 Juni 2021   https://t.co/lcu1DrOZPh  #jobvacancy #lowonganterbaru #loker  https://t.co/JFc7b3i4fe,0
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️  🔸 PT Mitra Pajakku 🔸 PT YAMAHA MOTOR PARTS MANUFACTURING IND  Apply :  https://t.co/Vnh8Xkb8rR  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair  https://t.co/5s7U22ymX2,0
telucareer,#lowongankerjabandung #lowongankerjajakarta #telucae #telkomuniversity #applycdctelu  https://t.co/QYgxgEuEPb,-1
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️  🔸 Indonesia Stock Exchange 🔸 PT Borwita Citra Prima  Apply :  https://t.co/Vnh8Xkb8rR  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair  https://t.co/YDBNXiNJW5,0
telucareer,https://t.co/BASxyJSzob,-1
telucareer,Apply :  https://t.co/Vnh8Xkb8rR  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung #lowongankerjajakarta #telucae #telkomuniversity #applycdctelu  https://t.co/qqEJTo9OeX,-1
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️  🔸 PT Kancah Indo Global 🔸 Automate All 🔸 PT Mega Giga Solusindo 🔸 PT Solusi Konvergen Indonesia 🔸 PT Glovis Indonesia International 🔸 Telkomsigma 🔸 PT Sariguna Primatirta Tbk (Tanobel Food)  https://t.co/js9dOiVW2V,0
telucareer,Follow dan kunjungi media sosial Tel-U Career lainnya! Twitter: @TelUCareer Facebook: Tel-U Career Instagram: @tel_u_career Website:  https://t.co/Vnh8Xkb8rR  #konselinggratis #konselingkarir #konselingonline #seminarkarir #seminaronline #webinargratis #telkomuniversity,0
telucareer,"mohon hadir tepat waktu ya, dan kegiatan ini gratis.  Jika ada yang ingin ditanyakan, silahkan kontak Admin di nomor 0821-1836-2845. Ditunggu kehadirannya ya guys!  Regards, Tel-U CAE  Untuk info lebih lanjut hubungi: 022 7564108 ext. 2222 Email: cdc@telkomuniversity.ac.id",1
telucareer,Tempat     : Zoom Meeting Waktu       : 13:00 - 15:00 WIB Registrasi  :  https://t.co/2g9wpJqAiP  **Lakukan registrasi untuk mendapatkan ID Zoom**  Layanan ini khusus Mahasiswa dan Alumni Telkom University. Yuk ajak teman - teman kamu yang lain. Bagi yang sudah mendaftar mohon,0
telucareer,"[ How to Practice Active Listening ] Halo, #TelUTizen Direktorat Karir, Alumni dan Endowment (CAE) Telkom University akan mengadakan *Konseling Karir Kelompok Online* dengan tema *How to Practice Active Listening* yang akan diselenggarakan pada:  Tanggal    : Kamis, 27-05-2021  https://t.co/mVkxhHFAf7",0
telucareer,More info :  https://t.co/ATN41A06es  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung #lowongankerjajakarta #telucae #telkomuniversity,0
telucareer,Network Architectur dan termasuk keamanan informasi * S1 Informatika/Teknik Komputer * Sertifikat CCNA &amp; Security ISO 27001 *)  * Pengalaman 5 tahun dalam implementasi Jaringan &amp; Wifi skala enterprise  (diutamakan)  kirim CV ke: info@zapps.co.id subject: network_dev,1
telucareer,"[ FULL TIME ] ZAPPS - Artificial Intelligence  1. Team Leader/Manajer Proyek (TA Network) * S1 Informatika/Teknik Komputer * Sertifikat CCNA &amp; Security ISO 27001 *)  * Pengalaman 5 tahun dalam implementasi Jaringan &amp; Wifi skala enterprise (diutamakan)  2. Tenaga Ahli Network,  https://t.co/bLNvhceTe8",0
telucareer,menghubungi email : rekrutmen@rni.co.id  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung #lowongankerjajakarta #telucae #telkomuniversity #lokerbumn,0
telucareer,[ FULL TIME ] PT Rajawali Nusantara Indonesia (Persero)  Posisi : Resepsionis dan Sekretaris  Apply :  https://t.co/0jqEFRXh28  *Deadline 22 Mei 2021 *Pengumuman tiap tahap hanya melalui email dengan domain @rni.co.id *Informasi lebih lanjut dapat menghubungi email :  https://t.co/DEaqZcBVNZ,0
telucareer,#lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung #lowongankerjajakarta #telucae #telkomuniversity #applycdctelu  https://t.co/NodQkjd1Jz,-1
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️  🔸 Telkom Property - PT. Graha Sarana Duta 🔸 PT Roketin Kreatif Teknologi 🔸 PT Kancah Indo Global 🔸 PT Tiento Indonesia Juara  Apply :  https://t.co/Vnh8Xkb8rR  #jobvacancy #lowonganterbaru #loker #lowongan2021  https://t.co/XThRSDrDkA,0
telucareer,"[ServEasy is Hiring!]  Hello everyone, ServEasy adalah start up yg bergerak di bidang IT. ServEasy merupakan aplikasi yang menghubungkan customer dengan jasa layanan service laptop dan komputer. Startup ini dibawah naungan program WRAP Entrepreneurship dan Bandung Techno Park.  https://t.co/aRXmzjRnDq",0
telucareer,"kami, untuk pertanyaan lebih lanjut dapat menghubungi WA : 082299221785 IG : @id.kiri",0
telucareer,sama dalam tim 3. Memiliki semangat belajar yang tinggi 4. Bersedia mengikuti program Wrap Entrepreneur  Kirim lamaran ke : Email : This.mahanran@gmail.com Subject : nama lengkap - posisi  Email mencakup : 1. Resume 2. Portfolio (jika ada)  Jangan ragu untuk mendaftar ke startup,0
telucareer,untuk bergabung bersama kami di Digitalent Accelerator!  Ditunggu ya registrasinya!  #SemuaBisaSkillDigital #DigitalSkillsLearningReinvented #DigitalentAmbassador #DigitalentAccelerator #Technology #DigitalSkills,1
telucareer,"project-project prestisius, memperluas relasi profesional dengan orang-orang yang ahli di bidangnya, dan benefit lainnya yang bisa kamu dapatkan  Jadi tunggu apalagi?  Segera pelajari syarat-syarat yang harus dipenuhi dan segera daftarkan dirimu di  https://t.co/FTgnfeG04W untuk",0
telucareer,"yang tepat untuk bergabung bersama kami sebagai Digitalent Ambassador!  Sebagai Digitalent Ambassador, kamu akan mendapatkan pengalaman yang sangat berguna untuk persiapkan karirmu melalui bimbingan oleh mentor-mentor terbaik, pengalaman terlibat dalam project-project",1
telucareer,"CALLING ALL TECH ENTHUSIAST!  Apakah kamu punya ketertarikan di bidang teknologi?  Punya keinginan untuk belajar tentang dunia startup?  Ingin ikut serta dalam meningkatkan awareness tentang pentingnya skill di bidang digital pada masa kini?  Kalau iya, maka kamu adalah orang  https://t.co/m79ZcbhsVh",1
telucareer,Ikuti terus info selengkapnya melalui akun sosial media⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ @telkomuniversity @alumniendowment_univtelkom @tel_u_career @telu.coffee @fast4indonesia,0
telucareer,University⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ .⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ .⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ .⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣⁣⁣⁣,0
telucareer,"Live on Zoom, Selasa, 11 Mei 2021⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ Meeting ID: 933 6830 5760⁣⁣ Passcode: Ramadhan⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣ YouTube :⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ Tel-U CAE⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ FREE ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ E-SERTIFIKAT &amp; TAK bagi Mahasiswa Telkom",0
telucareer,"kali ini yaitu Kang Wido Supraha, alumni D3 Teknik Telekomunikasi 1997 yang sekaligus menjabat sebagai Wakil Ketua Penelitian, Pengkajian dan Pengembangan MUI Pusat.⁣⁣ ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ ⁣⁣Yuk kita ngabuburit sambil silaturahmi dan diskusi bareng, ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣",0
telucareer,"⁣Direktorat Pengembangan Karir, Alumni dan Endowment (CAE) bersama Forum Alumni Universitas Telkom (FAST) menutup acara ini dengan tema yang sangat menarik sekali yaitu “Do Your Passion"".⁣⁣⁣⁣⁣ ⁣⁣ Pembicara yang tidak kalah luar biasa akan mengisi FAST Ramadhan Sharing",0
telucareer,"[Special Closing FAST Ramadhan Sharing 1442H]⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣ Halo #FASTers &amp; #TelUtizen!! ⁣⁣ Ngga terasa bulan Ramadhan sudah hampir usai ya. Begitupun juga dengan acara FAST Ramadhan Sharing 1442H.⁣⁣ ⁣⁣ Mengakhiri FAST Ramadhan Sharing 1442H,  https://t.co/V59z3nIHjb",0
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️  🔸 PT XLT Global Consulting 🔸 PT Seng Fong Moulding Perkasa  Apply :  https://t.co/Vnh8Xkb8rR  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair  https://t.co/IPxvIA6Lvq,0
telucareer,Registrasi di link:  https://t.co/0VE6bCMOFB atau join di:  Webinar ID: 979 7696 0461 Password: ibs2021,0
telucareer,Konsumen  Otoritas Jasa Keuangan Republik Indonesia.     Dengan Tema “Kebijakan Terhadap Digitalisasi di Sektor Jasa  Keuangan Indonesia: Pengaruhnya Terhadap Akses Keuangan dan Cyber Security”.  Waktu penyelenggaraan hari     Jum’at tgl 7 Mei 2021 Jam 15.30 - 17.00  WIB.,0
telucareer,"[ Webinar Kuliah Umum ] Sebelum libur Hari Raya Idul Fitri 1442 H, Webinar Nasional Kuliah Umum STIE Indonesia Banking School (IBS)  diadakan lagi sebagai Series ke 28, yang akan dibawakan oleh:  Bp. Tirta Segara SE MBA  - Anggota Dewan Komisioner Bidang Edukasi dan Perlindungan  https://t.co/JqZDTIBLSp",0
telucareer,#lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung #lowongankerjajakarta #telucae #telkomuniversity,-1
telucareer,[FULL TIME] MAF - MCF  Position : IT Project Development : - IT MIS - IT DBA - IT Dev-Passnet - IT Dev-Mobile - IT System Administrator - IT Application Support  Simply submit your application through this link :  https://t.co/7vzB8wB2d8  #jobvacancy #lowonganterbaru #loker  https://t.co/bcqh2L1z5O,0
telucareer,#infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung #lowongankerjajakarta #telucae #telkomuniversity,-1
telucareer,[FULL TIME] MAF - MCF  Position : - Data Scientist - Mobile Developer - Backend Developer - Frontend Developer - Digital Marketing  Simply submit your application through this link :  https://t.co/mBkcszOEJ9  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja  https://t.co/SVRBP1eAaq,0
telucareer,#teluterbaik #telucareer #telucae,-1
telucareer,Instagram: @tel_u_career Website:  https://t.co/Vnh8Xkb8rR  #careerpreparationclass #kelasonline #kelaskarir #seminargratis #seminarkarir #seminaronline #webinargratis #telkomuniversity #creatingthefuture #TelUtizen #endowment #sinergibangunnegri #telugiving #worldclassuniversity,0
telucareer,"Tempat     : Zoom Meeting Waktu       : 13:00 - 15:00 WIB Registrasi  :  https://t.co/OrcveRLSI2  Lakukan registrasi untuk mendapatkan ID Zoom  Yuk ajak teman - teman kamu yang lain. Bagi yang sudah mendaftar mohon hadir tepat waktu ya, dan kegiatan ini gratis.",0
telucareer,"[Public Speaking for Millenials] Halo, #TelUTizen Direktorat Karir, Alumni dan Endowment (CAE) Telkom University akan mengadakan Career Preparation Class #6 dengan tema Public Speaking for Millenials yang akan diselenggarakan pada:  Tanggal    : Kamis, 20-05-2021  https://t.co/AQaAryuXDd",0
telucareer,#peluangusaha #pengusahamuda,-1
telucareer,#telkomuniversity #creatingthefuture #TelUtizen #telkom #telkomsel #endowment #telugiving #worldclassuniversity #teluterbaik #seminarbisnis #ACupForEndowment #telkomuniversity #Ramadhan1442H #FASTabiqulKhairat #seminarbisnis #usahakreatif #kreativitastanpabatas #idekreatif,-1
telucareer,⁣⁣fREE ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ E-SERTIFIKAT &amp; TAK bagi Mahasiswa Telkom University⁣⁣⁣⁣⁣⁣⁣⁣⁣ Ikuti terus info selengkapnya melalui akun sosial media⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ @telkomuniversity @alumniendowment_univtelkom @tel_u_career @telu.coffee @fast4indonesia,1
telucareer,"Tunggu apa lagi, yuk kita ngabuburit sambil silaturahmi dan diskusi bareng, ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ Live on Zoom, Rabu, 5 Mei 2021⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ Meeting ID: 9932 6061 0909⁣ Passcode: Ramadhan⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣⁣ YouTube :⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ Tel-U CAE⁣⁣",0
telucareer,"merupakan Sport Enthusiast dan bekerja sebagai Division Head Fiber Optic di PT. Inti Bangun Sejahtera, Tbk. ⁣ ⁣⁣⁣ Pastinya akan menarik sekali sharing kali ini ya. Jika sebelumnya kita sudah berdiskusi mengenai otomotif, sekarang kita akan berdiskusi mengenai olahraga.⁣ ⁣",1
telucareer,"yang sangat menarik yaitu “Men Sana in Corpore Sano: Di Dalam Tubuh yang Sehat Terdapat Jiwa yang Kuat"".⁣⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ Narasumber kita kali ini yaitu Kang Araf Anbiya, alumni kebanggaan Telkom University dari S1 Teknik Elektro - 1993. Beliau juga merupkn",1
telucareer,"Nah, di FAST Ramadhan Sharing 1442H selanjutnya, ⁣Direktorat Pengembangan Karir, Alumni dan Endowment (CAE) bersama Forum Alumni Universitas Telkom (FAST) kembali mengajak kita semua bersilaturahmi dengan narasumber yang luar biasa juga dengan tema yang sangat menarik yaitu",0
telucareer,"[FAST Ramadhan Sharing 1442H]⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣ Mana suaranya #FASTers &amp; #TelUtizen yang selalu hadir di FAST Ramadhan Sharing 1442H?⁣ Tidak terasa ya kita sudah menyelenggarakan FAST Ramadhan Sharing selama kurang lebih 3 minggu.⁣ ⁣ Nah, di FAST Ramadhan  https://t.co/Si5yK5qFnX",0
telucareer,Ikuti terus info selengkapnya melalui akun sosial media⁣⁣⁣⁣⁣⁣ @telkomuniversity @alumniendowment_univtelkom @tel_u_career @telu.coffee @fast4indonesia⁣⁣⁣⁣⁣⁣ .⁣⁣⁣⁣⁣⁣ #telkomuniversity #creatingthefuture #TelUtizen #telucar #Ramadhan1442H #FASTabiqulKhairat,0
telucareer,"Yuk kita ngabuburit sambil silaturahmi, ⁣⁣⁣⁣⁣⁣ Live on Zoom, Selasa, 3 Mei 2021⁣⁣⁣⁣⁣⁣ Meeting ID: 947 6303 4232⁣ Passcode: Ramadhan⁣⁣⁣⁣⁣⁣ YouTube :⁣⁣⁣⁣⁣⁣ Tel-U CAE⁣⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣ FREE ⁣⁣⁣⁣⁣ E-SERTIFIKAT &amp; TAK bagi Mahasiswa Telkom University",1
telucareer,"Pembicara kita kali ini yaitu kang R Wahyu Haryadi, alumni Teknik Industri 1993 yang saat ii menjadi Pegiat Komunitas Otomotif dan Ketua Umum dari Pajero Indonesia One.⁣ ⁣ Wah, kita bakal ngobrolin hobi yang pastinya seru sekali nih.⁣",1
telucareer,"Hayo mana suranya yang hobi dengan otomotif?⁣ ⁣⁣⁣ ⁣Dir. Pengembangan Karir, Alumni dan Endowment (CAE) bersama Forum Alumni Universitas Telkom (FAST) kembali mengadakan FAST Ramadhan Sharing 1442 H dg tema “Berjejaring &amp; Saling Berbagi Nilai-nilai Kebaikan melalui Komunitas""",0
telucareer,"[FAST Ramadhan Sharing]⁣⁣⁣⁣⁣ ⁣⁣⁣ Hi #FASTers &amp; #TelUtizen⁣⁣⁣⁣⁣ ⁣⁣ Setelah kita bersilaturahmi dengan Akang Teteh alumni kebanggan Telkom University yang berkecimpung di dunia bisnis, industri kreatif, pendidikan, dsb, kali ini kita akan bersilaturahmi dg alumni  https://t.co/rWkSgQUVf6",0
telucareer,"Jadikan Setiap orang menjadi guru, jadikan setiap rumah menjadi sekolah.  Memperingati Hari Pendidikan Nasional.  #hardiknas2021 #haripendidikannasional #pendidikanindonesia  https://t.co/3TVg2f2gNE",1
telucareer,#Kerjajepang #jepang #sisteminformasi #teknikkomputer #ITJepang #jobvacancy #kerjaluarnegeri #carikerja #lowongankerja #lowonganpekerjaan #infolowongankerja #infoloker #lokerindo #kerjadiluarnegeri #infokerjaIT #TokuteiGinou #LPKISH #ITEngineer #lokerit #telucae,-1
telucareer,Instagram : @ish_goestojapan Facebook : @Lembaga Pelatihan ISH website :  https://t.co/6s2kl8WAb4 _________ #jepangloker #LesBahasaJepang #BelajarBahasaJepang #KelasBahasaJepang #KursusBahasaJepang #BahasaJepang #LesJepang #KursusJepang #KarirJepang #LokerJepang #kerjadijepang,0
telucareer,"√ Persiapan ujian SSW? √ Beasiswa Kaigo dan Engineer?  LPK INFOMEDIA SOLUSI HUMANIKA INFORMASI KERJA DI JEPANG Chaseworth Bldg, Jl. RS. Fatmawati Raya No.75, Cipete Utara, Kby. Baru, Kota Jakarta Selatan, DKI Jakarta 12150  📞 : 0812-2011-550 📧 : globalcareer@ish.co.id",1
telucareer,"Daftar di  https://t.co/PFsKutseti atau bisa juga ke ibu Putri 0812-2011-550 (WA)  YUK SEGERA DAPATKAN INFORMASINYA! Jangan lupa share ke keluarga, sahabat dan teman-teman mu juga ya! __________ √ Informasi Kerja di Jepang? √ Informasi Internship ke Jepang?",0
telucareer,"√ Sehat jasmani dan rohani, tidak bertato/tindik, tidak ada kelainan/cacat fisik √ Menguasai Application Development &amp; Maintenance (C#, PHP, dan SQL database) √ Menguasai website maintenance and management (WordPress)  Yuk segera dapatkan informasinya!",1
telucareer,"INFORMASI LOWONGAN KERJA DI JEPANG IT ENGINEER  Penempatan : Chiba, Jepang  KUALIFIKASI : √ Wanita, usia maks. 30 tahun √ Pendidikan min. S1 Disiplin ilmu IT : Tek. Informatika, Sistem Informasi, Ilmu/Tek. Komputer, dsb  https://t.co/qnxGTWb7dL",0
telucareer,Follow dan kunjungi media sosial Tel-U Career lainnya! Twitter: @TelUCareer Facebook: Tel-U Career Instagram: @tel_u_career Website:  https://t.co/Vnh8Xkb8rR  #seminargratis #seminarkarir #seminaronline #webinargratis #telkomuniversity #creatingthefuture #TelUtizen #endowment,0
telucareer,"selama 60 menit)  Jika ada yang ingin ditanyakan, silahkan kontak kak Admin di nomor 082118362844. Ditunggu kehadirannya ya guys!  Regards, Tel-U CAE  Untuk info lebih lanjut hubungi: 022 7564108 ext. 2222 Email: cdc@telkomuniversity.ac.id",0
telucareer,"yang lain. Bagi yang sudah mendaftar mohon hadir tepat waktu ya, dan kegiatan ini gratis. Selain dapet ilmu, kamu bakal dapet TAK, dan juga e-Certificate loh!  E-Certificate akan diberikan kepada peserta yang mengikuti seminar hingga selesai (minimal mengikuti kegiatan seminar",1
telucareer,"Industry As Customer Success Specialist yang akan diselenggarakan pada:  Tanggal    : Selasa,04 -05-2021 Tempat     : Zoom Meeting Waktu       : 14:00 s/d. Selesai Registrasi :  https://t.co/8i0AjgJpou  *Lakukan registrasi untuk mendapatkan id zoom*  Yuk ajak teman - teman kamu",0
